Year,Month,Day,Open,High,Low,Close,Volumn,Return,QPL1,QPL2,QPL3,QPL4,QPL5,QPL6,QPL7,QPL8,QPL9,QPL10,QPL11,QPL12,QPL-1,QPL-2,QPL-3,QPL-4,QPL-5,QPL-6,QPL-7,QPL-8,QPL-9,QPL-10,QPL-11,QPL-12
2020,8,3,1.30997000,1.31125000,1.30048000,1.30759000,2285,1.00032896,1.31383280,1.32848537,1.34666369,1.36706703,1.38926975,1.41300733,1.43809593,1.46439888,1.49180976,1.52024293,1.54962768,1.57990445,1.30137686,1.28702329,1.26965004,1.25070064,1.23071247,1.21003733,1.18892736,1.16757233,1.14611907,1.12468315,1.10335640,1.08221203
2020,8,2,1.30755000,1.31012000,1.30660000,1.30995000,71441,1.00180485,1.31620407,1.33088308,1.34909421,1.36953437,1.39177717,1.41555759,1.44069148,1.46704189,1.49450224,1.52298673,1.55242452,1.58275594,1.30372565,1.28934617,1.27194157,1.25295797,1.23293372,1.21222126,1.19107320,1.16967962,1.14818764,1.12671304,1.10534778,1.08416526
2020,7,31,1.30969000,1.31701000,1.30702000,1.30831000,62189,0.99874804,1.31455624,1.32921688,1.34740520,1.36781978,1.39003472,1.41378537,1.43888779,1.46520522,1.49263119,1.52108002,1.55048095,1.58077440,1.30209344,1.28773196,1.27034915,1.25138932,1.23139014,1.21070361,1.18958202,1.16821523,1.14675016,1.12530244,1.10396394,1.08280793
2020,7,30,1.29916000,1.31027000,1.29443000,1.30962000,57622,1.00100129,1.31587249,1.33054781,1.34875435,1.36918936,1.39142655,1.41520099,1.44032854,1.46667232,1.49412575,1.52260306,1.55203343,1.58235721,1.30339722,1.28902136,1.27162114,1.25264232,1.23262312,1.21191588,1.19077314,1.16938495,1.14789839,1.12642920,1.10506933,1.08389214
2020,7,29,1.29269000,1.30134000,1.29118000,1.29914000,53954,0.99199768,1.30534246,1.31990034,1.33796118,1.35823267,1.38029191,1.40387609,1.42880257,1.45493554,1.48216928,1.51041870,1.53961356,1.56969468,1.29296701,1.27870619,1.26144522,1.24261828,1.22275928,1.20221774,1.18124419,1.16002716,1.13871254,1.11741515,1.09622621,1.07521849
2020,7,28,1.28915000,1.29526000,1.28380000,1.29269000,51589,0.99503518,1.29886166,1.31334727,1.33131844,1.35148929,1.37343901,1.39690610,1.42170882,1.44771204,1.47481057,1.50291974,1.53196966,1.56190143,1.28654766,1.27235764,1.25518237,1.23644890,1.21668849,1.19624894,1.17537953,1.15426783,1.13305903,1.11186738,1.09078364,1.06988022
2020,7,27,1.27930000,1.29028000,1.27854000,1.28916000,1996,0.99726926,1.29531481,1.30976086,1.32768296,1.34779872,1.36968850,1.39309151,1.41782650,1.44375871,1.47078325,1.49881566,1.52778625,1.55763628,1.28303444,1.26888317,1.25175479,1.23307248,1.21336603,1.19298229,1.17216987,1.15111583,1.12996494,1.10883116,1.08780499,1.06695865
2020,7,26,1.27943000,1.27952000,1.27733000,1.27926000,49501,0.99232058,1.28536754,1.29970266,1.31748712,1.33744841,1.35917009,1.38239338,1.40693842,1.43267149,1.45948849,1.48730563,1.51605373,1.54567454,1.27318148,1.25913888,1.24214204,1.22360320,1.20404809,1.18382088,1.16316829,1.14227593,1.12128747,1.10031598,1.07945128,1.05876503
2020,7,24,1.27417000,1.28034000,1.27172000,1.27955000,56806,1.00022669,1.28565893,1.29999729,1.31778579,1.33775160,1.35947820,1.38270676,1.40725736,1.43299626,1.45981934,1.48764279,1.51639741,1.54602493,1.27347010,1.25942432,1.24242363,1.22388058,1.20432104,1.18408925,1.16343197,1.14253487,1.12154166,1.10056541,1.07969599,1.05900504
2020,7,23,1.27341000,1.27600000,1.26731000,1.27415000,58206,0.99577977,1.28023315,1.29451100,1.31222443,1.33210598,1.35374089,1.37687141,1.40131841,1.42694868,1.45365856,1.48136459,1.50999786,1.53950035,1.26809576,1.25410925,1.23718031,1.21871552,1.19923852,1.17909211,1.15852201,1.13771311,1.11680849,1.09592077,1.07513942,1.05453580
